Date,Region,Lead Time (Days)
2024/1/16,Hunan,2.039104731699503
2024/1/17,Hunan,5.390002659679264
2024/1/18,Hunan,9.755116081890623
2024/1/19,Hunan,8.947263565606091
2024/1/20,Hunan,7.229865768748348
2024/1/21,Hunan,3.277411233021528
2024/1/22,Hunan,4.521009695273027
2024/1/23,Hunan,4.274790955950529
2024/1/24,Hunan,3.5998115026088566
2024/1/25,Hunan,6.30621213950765
2024/1/26,Hunan,2.7553013337593626
2024/1/27,Hunan,7.814386633896126
2024/1/28,Hunan,6.374022202268448
2024/1/29,Hunan,3.1733929353010986
2024/1/30,Hunan,5.2671551526185185
2024/1/31,Hunan,2.4994200139617693
2024/2/1,Hunan,2.514314347717102
2024/2/2,Hunan,3.779150957793262
2024/2/3,Hunan,7.60478766833407
2024/2/4,Hunan,6.622322077594984
2024/2/5,Hunan,9.804166300428983
2024/2/6,Hunan,8.891281249398533
2024/2/7,Hunan,2.818796725621594
2024/2/8,Hunan,2.168858076966602
2024/2/9,Hunan,3.5984094290903865
2024/2/10,Hunan,4.148649549540471
2024/2/11,Hunan,7.860107018290005
2024/2/12,Hunan,6.003941188631394
2024/2/13,Hunan,3.771326543525113
2024/2/14,Hunan,7.116666946358715
2024/2/15,Hunan,9.180948383681876
2024/2/16,Hunan,8.985253769021396
2024/2/17,Hunan,3.1258780233550256
2024/2/18,Hunan,3.7068227825901605
2024/2/19,Hunan,2.5231930718208364
2024/2/20,Hunan,2.7792346047630128
2024/2/21,Hunan,7.047137127061525
2024/2/22,Hunan,9.018056352614039
2024/2/23,Hunan,4.133254695010005
2024/2/24,Hunan,4.754252795571922
2024/2/25,Hunan,3.515778232825183
2024/2/26,Hunan,7.483945814380884
2024/2/27,Hunan,8.618318217500914
2024/2/28,Hunan,3.296846763134795
2024/3/1,Hunan,9.900987925791537
2024/3/2,Hunan,8.78886583999411
2024/3/3,Hunan,3.166736487319259
2024/3/4,Hunan,7.801341119525255
2024/3/5,Hunan,4.8828144129450575
2024/3/6,Hunan,5.05696392997297
2024/3/7,Hunan,5.936293870890585
2024/3/8,Hunan,6.827292966782213
2024/3/9,Hunan,4.497523024706945
2024/3/10,Hunan,6.929544127039731
2024/3/11,Hunan,6.4933245122196
2024/3/12,Hunan,4.506984568057069
2024/3/13,Hunan,2.690070186695033
2024/3/14,Hunan,6.094279033212335
2024/3/15,Hunan,9.610822636354174
2024/3/16,Hunan,5.253698845310535
2024/3/17,Hunan,9.455342326654932
2024/3/18,Hunan,8.14904218221958
2024/3/19,Hunan,8.070716573960876
2024/3/20,Hunan,9.408335697514332
2024/3/21,Hunan,7.478081013408085
2024/3/22,Hunan,8.279210627035493
2024/3/23,Hunan,3.0586506636283186
2024/3/24,Hunan,8.234853539488263
2024/3/25,Hunan,2.7026021680216123
2024/3/26,Hunan,4.86537936363042
2024/3/27,Hunan,2.7889195987986097
2024/3/28,Hunan,6.84401810739445
2024/3/29,Hunan,7.597265815167071
2024/3/30,Hunan,7.643184269229075
2024/3/31,Hunan,6.225303132208977
2024/4/1,Hunan,7.141055665402426
2024/4/2,Hunan,2.271290929846413
2024/4/3,Hunan,5.304712873108188
2024/4/4,Hunan,5.589813613103586
2024/4/5,Hunan,5.947322312240226
2024/4/6,Hunan,6.02156578535748
2024/4/7,Hunan,4.6995315325577325
2024/4/8,Hunan,7.6401481899829395
2024/4/9,Hunan,5.698358856168204
2024/4/10,Hunan,2.146285837287973
2024/4/11,Hunan,3.735026846621155
2024/4/12,Hunan,9.912018428668842
2024/4/13,Hunan,7.477880511090317
2024/4/14,Hunan,2.362235012360969
2024/4/15,Hunan,6.980694531615366
2024/4/16,Hunan,3.3736221384530394
2024/4/17,Hunan,7.825316913397783
2024/4/18,Hunan,6.406203228839408
2024/4/19,Hunan,7.86501464959301
2024/4/20,Hunan,7.197253760389059
2024/4/21,Hunan,5.3227797086811774
2024/4/22,Hunan,4.475657804375871
2024/4/23,Hunan,5.402442207531732
2024/4/24,Hunan,8.510850305102247
2024/4/25,Hunan,2.9107049004391516
2024/4/26,Hunan,6.480951609607072
2024/4/27,Hunan,6.505946782539677
2024/4/28,Hunan,9.765269522407955
2024/4/29,Hunan,2.024616422592085
2024/4/30,Hunan,2.8280000345620175
2024/5/1,Hunan,6.16468512584334
2024/5/2,Hunan,7.5502119641173655
2024/5/3,Hunan,3.642767287184223
2024/5/4,Hunan,9.012033461710514
2024/5/5,Hunan,4.2641846823096605
2024/5/6,Hunan,9.160578830175254
2024/5/7,Hunan,7.855078161460656
2024/5/8,Hunan,4.708439528197528
2024/5/9,Hunan,9.506325931412624
2024/5/10,Hunan,2.4320915696463317
2024/5/11,Hunan,2.3847516356275307
2024/5/12,Hunan,7.455649842448641
2024/5/13,Hunan,3.6497121605791714
2024/5/14,Hunan,2.07031104315035
2024/5/15,Hunan,6.499131881475084
2024/5/16,Hunan,7.668685670123421
2024/5/17,Hunan,4.208711098222705
2024/5/18,Hunan,7.038157039526449
2024/5/19,Hunan,8.601826886235706
2024/5/20,Hunan,2.9076801577680182
2024/5/21,Hunan,6.067860244107964
2024/5/22,Hunan,7.418801830698311
2024/5/23,Hunan,3.2135572876897136
2024/5/24,Hunan,3.8539502413657907
2024/5/25,Hunan,7.416422852637637
2024/5/26,Hunan,7.528986764740406
2024/5/27,Hunan,6.861671469735564
2024/5/28,Hunan,9.846919799893264
2024/5/29,Hunan,6.846890155662627
2024/5/30,Hunan,5.019360055315561
2024/5/31,Hunan,3.9343084480164983
2024/6/1,Hunan,3.5765227273946376
2024/6/2,Hunan,7.17324720948112
2024/6/3,Hunan,2.4389622842399836
2024/6/4,Hunan,7.201970852103329
2024/6/5,Hunan,6.759136612078534
2024/6/6,Hunan,9.996878286692972
2024/6/7,Hunan,5.641208961876274
2024/6/8,Hunan,7.418780467632807
2024/6/9,Hunan,3.5774779794872744
2024/6/10,Hunan,4.125221736986683
2024/6/11,Hunan,3.733730512727206
2024/6/12,Hunan,4.408438276526413
2024/6/13,Hunan,4.351232816628731
2024/6/14,Hunan,4.700076480350614
2024/6/15,Hunan,8.81047377275003
2024/6/16,Hunan,5.498860435622237
2024/6/17,Hunan,5.4590759633009345
2024/6/18,Hunan,2.3630730599517227
2024/6/19,Hunan,8.49399148359918
2024/6/20,Hunan,5.660866558815039
2024/6/21,Hunan,6.943832891932953
2024/6/22,Hunan,5.546624180213733
2024/6/23,Hunan,3.3027366977603423
2024/6/24,Hunan,9.347637128578604
2024/6/25,Hunan,2.163664560445742
2024/6/26,Hunan,9.163567587306634
2024/6/27,Hunan,5.174183869826725
2024/6/28,Hunan,3.485676477413689
2024/6/29,Hunan,3.1966479641168917
2024/1/1,Hubei,7.2919914764380325
2024/1/2,Hubei,9.556073608910701
2024/1/3,Hubei,7.753806570163046
2024/1/4,Hubei,2.329903523844389
2024/1/5,Hubei,8.996367369555717
2024/1/6,Hubei,2.796696452431725
2024/1/7,Hubei,8.659853000417804
2024/1/8,Hubei,6.259993328282538
2024/1/9,Hubei,2.63908461453678
2024/1/10,Hubei,3.0544978133724507
2024/1/11,Hubei,7.998578348672151
2024/1/12,Hubei,5.732467163979167
2024/1/13,Hubei,7.106891020701119
2024/1/14,Hubei,6.851489618872829
2024/1/15,Hubei,3.4036862857241017
2024/1/16,Hubei,9.73900311141507
2024/1/17,Hubei,8.629506871791715
2024/1/18,Hubei,2.6537455680641484
2024/1/19,Hubei,4.534649453464592
2024/1/20,Hubei,3.8717709085069094
2024/1/21,Hubei,5.051344624698279
2024/1/22,Hubei,8.588202435054931
2024/1/23,Hubei,6.9297038648601585
2024/1/24,Hubei,4.976749559074743
2024/1/25,Hubei,6.629629445148637
2024/1/26,Hubei,9.337183785528744
2024/1/27,Hubei,3.1785489238467353
2024/1/28,Hubei,5.015895788416499
2024/1/29,Hubei,3.5631924332250087
2024/1/30,Hubei,2.40276669223136
2024/1/31,Hubei,6.961548272528114
2024/2/1,Hubei,9.030982682538466
2024/2/2,Hubei,2.6857892598947375
2024/2/3,Hubei,3.236764811330108
2024/2/4,Hubei,7.616029834204741
2024/2/5,Hubei,6.048650059607149
2024/2/6,Hubei,5.29053676703698
2024/2/7,Hubei,5.0628806603776
2024/2/8,Hubei,9.346276049075009
2024/2/9,Hubei,3.1627765154428493
2024/2/10,Hubei,2.9082726200900018
2024/2/11,Hubei,3.9842020180836073
2024/2/12,Hubei,5.697743890811623
2024/2/13,Hubei,5.27295017776935
2024/2/14,Hubei,6.0782606468633675
2024/2/15,Hubei,8.969479090924066
2024/2/16,Hubei,4.863035367880585
2024/2/17,Hubei,2.7544921081757696
2024/2/18,Hubei,9.490922283354301
2024/2/19,Hubei,4.263648204506779
2024/2/20,Hubei,4.849289194517223
2024/2/21,Hubei,3.9806736817404014
2024/2/22,Hubei,4.84335737916395
2024/2/23,Hubei,6.595123656713605
2024/2/24,Hubei,2.637078684026527
2024/2/25,Hubei,4.65323534077744
2024/2/26,Hubei,6.568205813212627
2024/2/27,Hubei,5.879601473818516
2024/2/28,Hubei,8.269651742299919
2024/3/1,Hubei,5.03943254722593
2024/3/2,Hubei,2.004411917786527
2024/3/3,Hubei,9.550488005423103
2024/3/4,Hubei,3.4772955781057373
2024/3/5,Hubei,6.309986720108711
2024/3/6,Hubei,7.838855322906127
2024/3/7,Hubei,6.833597950147594
2024/3/8,Hubei,9.59290154534935
2024/3/9,Hubei,2.487659939189199
2024/3/10,Hubei,4.135117204630351
2024/3/11,Hubei,5.459957822031658
2024/3/12,Hubei,3.951788046298935
2024/3/13,Hubei,8.9841760708867
2024/3/14,Hubei,8.015187382456972
2024/3/15,Hubei,2.8345611703015354
2024/3/16,Hubei,6.252259172336837
2024/3/17,Hubei,9.784153174680291
2024/3/18,Hubei,7.308732000748534
2024/3/19,Hubei,9.025962380570252
2024/3/20,Hubei,2.9802863626791236
2024/3/21,Hubei,8.38080745268035
2024/3/22,Hubei,5.619065735855754
2024/3/23,Hubei,5.272946184041852
2024/3/24,Hubei,2.3266611116444844
2024/3/25,Hubei,5.025453194998403
2024/3/26,Hubei,4.7685331528419255
2024/3/27,Hubei,3.92407375375816
2024/3/28,Hubei,3.4635780780425502
2024/3/29,Hubei,2.1217438592809446
2024/3/30,Hubei,6.026481086717086
2024/3/31,Hubei,9.570812346277872
2024/4/1,Hubei,6.723319582943577
2024/4/2,Hubei,4.849636416143548
2024/4/3,Hubei,7.310602196298647
2024/4/4,Hubei,3.8742385562246344
2024/4/5,Hubei,6.368931591259166
2024/4/6,Hubei,5.97638864224081
2024/4/7,Hubei,5.673978859323204
2024/4/8,Hubei,2.6701862653963806
2024/4/9,Hubei,7.376530327649604
2024/4/10,Hubei,9.958667248607833
2024/4/11,Hubei,8.737539518062299
2024/4/12,Hubei,4.502297004742286
2024/4/13,Hubei,6.020573866850007
2024/4/14,Hubei,9.398633425765956
2024/4/15,Hubei,4.463534128308116
2024/4/16,Hubei,6.284251372483685
2024/4/17,Hubei,4.377703366358179
2024/4/18,Hubei,9.343137799576347
2024/4/19,Hubei,2.708147064194282
2024/4/20,Hubei,5.426878571743258
2024/4/21,Hubei,3.190189798324848
2024/4/22,Hubei,2.7860173415318465
2024/4/23,Hubei,8.950022790742917
2024/4/24,Hubei,7.884355862555628
2024/4/25,Hubei,2.1175208402644436
2024/4/26,Hubei,6.636795938310915
2024/4/27,Hubei,4.275636136255313
2024/4/28,Hubei,7.1361109270400815
2024/4/29,Hubei,2.280638807653168
2024/4/30,Hubei,8.871703018268468
2024/5/1,Hubei,8.587393902417702
2024/5/2,Hubei,3.99338322930876
2024/5/3,Hubei,2.047289090826185
2024/5/4,Hubei,2.0572052936189547
2024/5/5,Hubei,6.649924850235727
2024/5/6,Hubei,8.68901850728274
2024/5/7,Hubei,6.5158529799641105
2024/5/8,Hubei,9.982735595775239
2024/5/9,Hubei,3.304366994796087
2024/5/10,Hubei,2.7189398494026644
2024/5/11,Hubei,2.9946195396221773
2024/5/12,Hubei,4.400201590545976
2024/5/13,Hubei,6.470612152775258
2024/5/14,Hubei,5.9605403945416695
2024/5/15,Hubei,7.2366672866770125
2024/5/16,Hubei,4.110575300053417
2024/5/17,Hubei,5.967644900634792
2024/5/18,Hubei,9.459957574713489
2024/5/19,Hubei,2.774865536421358
2024/5/20,Hubei,4.989882417219935
2024/5/21,Hubei,9.569245593642982
2024/5/22,Hubei,3.0675768201867335
2024/5/23,Hubei,7.405212139971223
2024/5/24,Hubei,5.373224827672615
2024/5/25,Hubei,8.28180336142789
2024/5/26,Hubei,5.793485005980003
2024/5/27,Hubei,2.286669521885165
2024/5/28,Hubei,9.614672052404103
2024/5/29,Hubei,2.573394713266456
2024/5/30,Hubei,6.382882371102914
2024/5/31,Hubei,8.276711388049616
2024/6/1,Hubei,2.8740360358467276
2024/6/2,Hubei,3.590199938586357
2024/6/3,Hubei,7.4822177943823025
2024/6/4,Hubei,9.287866767978752
2024/6/5,Hubei,5.998993029275573
2024/6/6,Hubei,6.088771435501166
2024/6/7,Hubei,7.056896226547586
2024/6/8,Hubei,8.832327107703627
2024/6/9,Hubei,7.649769102004888
2024/6/10,Hubei,8.593739596754439
2024/6/11,Hubei,5.537245301880864
2024/6/12,Hubei,9.932636658040018
2024/6/13,Hubei,7.1416952155081255
2024/6/14,Hubei,9.098356735782561
2024/6/15,Hubei,2.9758520476210446
2024/6/16,Hubei,4.836467652199408
2024/6/17,Hubei,4.965511619577965
2024/6/18,Hubei,7.638596941939899
2024/6/19,Hubei,6.432265855492873
2024/6/20,Hubei,5.503675179435934
2024/6/21,Hubei,3.6472944768159294
2024/6/22,Hubei,8.365206366303639
2024/6/23,Hubei,3.6480925105757462
2024/6/24,Hubei,7.646875604917393
2024/6/25,Hubei,2.145088587557524
2024/6/26,Hubei,5.344893898199968
2024/6/27,Hubei,9.268757107928622
2024/6/28,Hubei,7.664109261808764
2024/6/29,Hubei,6.129730785706333
2024/1/1,Anhui,9.17373180741977
2024/1/2,Anhui,3.785150919158503
2024/1/3,Anhui,5.433111502561965
2024/1/4,Anhui,9.626418469573949
2024/1/5,Anhui,3.31457822635592
2024/1/6,Anhui,7.445773830752774
2024/1/7,Anhui,2.270375667833247
2024/1/8,Anhui,5.989970587228795
2024/1/9,Anhui,2.5789104598424215
2024/1/10,Anhui,2.7068720416944645
2024/1/11,Anhui,4.601885820016495
2024/1/12,Anhui,6.762401262052792
2024/1/13,Anhui,9.187474803499992
2024/1/14,Anhui,5.500302706583864
2024/1/15,Anhui,6.92775112577644
2024/1/16,Anhui,6.24806524306705
2024/1/17,Anhui,3.261674137859875
2024/1/18,Anhui,9.24698171230542
2024/1/19,Anhui,7.541247333036212
2024/1/20,Anhui,6.186207815760973
2024/1/21,Anhui,5.755506233692735
2024/1/22,Anhui,4.366373723060943
2024/1/23,Anhui,7.013779756845043
2024/1/24,Anhui,5.449848981135722
2024/1/25,Anhui,4.460497713944031
2024/1/26,Anhui,5.738343546492837
2024/1/27,Anhui,9.297542468381298
2024/1/28,Anhui,8.515178662036963
2024/1/29,Anhui,5.732885610003342
2024/1/30,Anhui,5.733166106284254
2024/1/31,Anhui,3.2137102586633306
2024/2/1,Anhui,3.8773773097568647
2024/2/2,Anhui,8.50301064580274
2024/2/3,Anhui,5.937857146082204
2024/2/4,Anhui,2.631308319017297
2024/2/5,Anhui,8.63158969443617
2024/2/6,Anhui,7.8628381968419845
2024/2/7,Anhui,3.7638104010814857
2024/2/8,Anhui,6.008050414738415
2024/2/9,Anhui,4.260250642823395
2024/2/10,Anhui,3.2499754690993568
2024/2/11,Anhui,5.274291652504662
2024/2/12,Anhui,5.1683790226169375
2024/2/13,Anhui,6.953131205278343
2024/2/14,Anhui,6.722046862589151
2024/2/15,Anhui,4.042300283931388
2024/2/16,Anhui,6.503835966759821
2024/2/17,Anhui,3.0060443098998473
2024/2/18,Anhui,5.956019457731398
2024/2/19,Anhui,2.342532122114579
2024/2/20,Anhui,7.280890769883474
2024/2/21,Anhui,8.075527869541034
2024/2/22,Anhui,5.708306415400766
2024/2/23,Anhui,7.227267142774397
2024/2/24,Anhui,9.07757482113102
2024/2/25,Anhui,9.964891557674102
2024/2/26,Anhui,6.918654403970256
2024/2/27,Anhui,7.072596490957005
2024/2/28,Anhui,8.356109728325233
2024/3/1,Anhui,3.185614701809504
2024/3/2,Anhui,6.457271277091833
2024/3/3,Anhui,6.78676443768066
2024/3/4,Anhui,2.671930485916497
2024/3/5,Anhui,7.101083799328232
2024/3/6,Anhui,4.898740958574458
2024/3/7,Anhui,5.67941201564659
2024/3/8,Anhui,3.603678684248666
2024/3/9,Anhui,2.9389761849123763
2024/3/10,Anhui,8.023647692710519
2024/3/11,Anhui,9.962538411484196
2024/3/12,Anhui,8.258432016300336
2024/3/13,Anhui,6.586244023181363
2024/3/14,Anhui,4.905793618219324
2024/3/15,Anhui,3.963984125927892
2024/3/16,Anhui,4.62826039207852
2024/3/17,Anhui,8.422721804202213
2024/3/18,Anhui,8.936015495079776
2024/3/19,Anhui,8.398020615921112
2024/3/20,Anhui,2.5169671955252406
2024/3/21,Anhui,2.5775957632746076
2024/3/22,Anhui,7.290131253091759
2024/3/23,Anhui,9.956633741493171
2024/3/24,Anhui,2.9430276123263166
2024/3/25,Anhui,5.2511063152188235
2024/3/26,Anhui,2.4221880163549816
2024/3/27,Anhui,9.756798335197967
2024/3/28,Anhui,3.5229674423430923
2024/3/29,Anhui,5.121243161638274
2024/3/30,Anhui,5.715703901099207
2024/3/31,Anhui,5.32071771719715
2024/4/1,Anhui,2.8276117665710068
2024/4/2,Anhui,8.096012235610171
2024/4/3,Anhui,7.031925997930835
2024/4/4,Anhui,8.035921260175222
2024/4/5,Anhui,8.733742835935738
2024/4/6,Anhui,2.572760479680179
2024/4/7,Anhui,2.4046067116541687
2024/4/8,Anhui,6.244312207030637
2024/4/9,Anhui,8.50502238564002
2024/4/10,Anhui,4.307567396452037
2024/4/11,Anhui,6.681998816590874
2024/4/12,Anhui,7.268973237268992
2024/4/13,Anhui,6.512284725039761
2024/4/14,Anhui,8.79573532874158
2024/4/15,Anhui,5.878534224728198
2024/4/16,Anhui,6.181406436697473
2024/4/17,Anhui,9.282524918793222
2024/4/18,Anhui,4.472602719014336
2024/4/19,Anhui,8.067669817302217
2024/4/20,Anhui,6.150200886556925
2024/4/21,Anhui,9.429481276282278
2024/4/22,Anhui,2.076205880949199
2024/4/23,Anhui,6.447382631887312
2024/4/24,Anhui,5.391726653017101
2024/4/25,Anhui,5.990549162684551
2024/4/26,Anhui,5.726628242168605
2024/4/27,Anhui,5.218239633794687
2024/4/28,Anhui,8.823344094794319
2024/4/29,Anhui,7.670710219377638
2024/4/30,Anhui,7.6181609282536655
2024/5/1,Anhui,8.723759349443128
2024/5/2,Anhui,7.182956331484577
2024/5/3,Anhui,9.483855733142875
2024/5/4,Anhui,3.782260035781438
2024/5/5,Anhui,8.687855876930115
2024/5/6,Anhui,6.154996465391746
2024/5/7,Anhui,8.847067640665802
2024/5/8,Anhui,9.912283410447932
2024/5/9,Anhui,4.5985890183376
2024/5/10,Anhui,7.076047456024008
2024/5/11,Anhui,4.993088014823764
2024/5/12,Anhui,5.429544953970465
2024/5/13,Anhui,7.227192453216146
2024/5/14,Anhui,2.363995238566254
2024/5/15,Anhui,8.625231229029222
2024/5/16,Anhui,5.651217138689282
2024/5/17,Anhui,6.493402514451202
2024/5/18,Anhui,3.786575436609377
2024/5/19,Anhui,9.928551671812702
2024/5/20,Anhui,2.991111025587186
2024/5/21,Anhui,5.188944283968716
2024/5/22,Anhui,2.6145491270067236
2024/5/23,Anhui,9.851844842442427
2024/5/24,Anhui,3.3817964236500906
2024/5/25,Anhui,4.171317079100231
2024/5/26,Anhui,9.51008939002261
2024/5/27,Anhui,5.298374872283431
2024/5/28,Anhui,9.841629400994886
2024/5/29,Anhui,9.447246360121753
2024/5/30,Anhui,3.66220315911319
2024/5/31,Anhui,6.855216737745586
2024/6/1,Anhui,9.250412548995186
2024/6/2,Anhui,3.307021845648249
2024/6/3,Anhui,9.968857235048432
2024/6/4,Anhui,5.715332277392356
2024/6/5,Anhui,8.328902688515093
2024/6/6,Anhui,2.1696836139642155
2024/6/7,Anhui,2.24134726086156
2024/6/8,Anhui,6.886383384670637
2024/6/9,Anhui,2.3142283607899747
2024/6/10,Anhui,4.215298215025179
2024/6/11,Anhui,7.262886508643151
2024/6/12,Anhui,3.344567008821702
2024/6/13,Anhui,8.502841932161832
2024/6/14,Anhui,5.477377180032283
2024/6/15,Anhui,9.505740165752282
2024/6/16,Anhui,3.7449276412641845
2024/6/17,Anhui,6.578088598439425
2024/6/18,Anhui,4.918734634476233
2024/6/19,Anhui,3.52680431245091
2024/6/20,Anhui,2.6445246692871986
2024/6/21,Anhui,8.055114886702722
2024/6/22,Anhui,3.495418327175857
2024/6/23,Anhui,6.044732342680321
2024/6/24,Anhui,9.626722682889445
2024/6/25,Anhui,3.62730364547307
2024/6/26,Anhui,7.853694738294435
2024/6/27,Anhui,6.853711946240398
2024/6/28,Anhui,8.100279302600235
2024/6/29,Anhui,9.408093279040319
2024/1/1,Guangxi,6.360738324239865
2024/1/2,Guangxi,8.882398650470249
2024/1/3,Guangxi,9.939340366994529
2024/1/4,Guangxi,2.20847979882054
2024/1/5,Guangxi,7.8219589012615565
2024/1/6,Guangxi,8.1585233444396
2024/1/7,Guangxi,5.644263866150401
2024/1/8,Guangxi,9.7421694724983
2024/1/9,Guangxi,8.888954438096226
2024/1/10,Guangxi,9.937673852177252
2024/1/11,Guangxi,4.5067205067107485
2024/1/12,Guangxi,4.257847617466774
2024/1/13,Guangxi,5.5263080467858074
2024/1/14,Guangxi,6.065002993100307
2024/1/15,Guangxi,6.6460367532432265
2024/1/16,Guangxi,7.956214699282275
2024/1/17,Guangxi,4.932520590298898
2024/1/18,Guangxi,9.415736849629013
2024/1/19,Guangxi,6.88364871025545
2024/1/20,Guangxi,9.514723058786036
2024/1/21,Guangxi,2.8570161811438766
2024/1/22,Guangxi,5.715465488528013
2024/1/23,Guangxi,8.865806217806515
2024/1/24,Guangxi,9.20452709603436
2024/1/25,Guangxi,5.281372063617464
2024/1/26,Guangxi,2.126317675701496
2024/1/27,Guangxi,9.112643742781625
2024/1/28,Guangxi,6.514939850232455
2024/1/29,Guangxi,2.6811122936844054
2024/1/30,Guangxi,3.5822381441621287
2024/1/31,Guangxi,3.0739272041571173
2024/2/1,Guangxi,7.854724116581893
2024/2/2,Guangxi,2.817950155260287
2024/2/3,Guangxi,2.047617296007224
2024/2/4,Guangxi,2.0982467194192536
2024/2/5,Guangxi,2.4990003669475014
2024/2/6,Guangxi,5.4134709958292335
2024/2/7,Guangxi,4.17759756996291
2024/2/8,Guangxi,5.498047921478412
2024/2/9,Guangxi,2.7029283317862456
2024/2/10,Guangxi,5.351494941815347
2024/2/11,Guangxi,8.870409443767159
2024/2/12,Guangxi,4.86745443475355
2024/2/13,Guangxi,5.029164817730231
2024/2/14,Guangxi,7.2737936138556964
2024/2/15,Guangxi,9.604175050435853
2024/2/16,Guangxi,6.745407716092252
2024/2/17,Guangxi,5.213634946499437
2024/2/18,Guangxi,2.4082179517636124
2024/2/19,Guangxi,3.704743582310961
2024/2/20,Guangxi,6.184521475693952
2024/2/21,Guangxi,8.328470976836812
2024/2/22,Guangxi,8.640092293141453
2024/2/23,Guangxi,6.9023097341835875
2024/2/24,Guangxi,6.2873981112273025
2024/2/25,Guangxi,2.7426314479334737
2024/2/26,Guangxi,8.389183121365893
2024/2/27,Guangxi,3.8893393987135516
2024/2/28,Guangxi,7.193282789727301
2024/3/1,Guangxi,3.9375422496632657
2024/3/2,Guangxi,4.768817950171158
2024/3/3,Guangxi,7.069562385943667
2024/3/4,Guangxi,6.239755684223378
2024/3/5,Guangxi,2.192434186093604
2024/3/6,Guangxi,4.08086467815541
2024/3/7,Guangxi,2.6107720566513963
2024/3/8,Guangxi,4.423263546784643
2024/3/9,Guangxi,4.568037047481023
2024/3/10,Guangxi,8.828919214298772
2024/3/11,Guangxi,3.0696535391046025
2024/3/12,Guangxi,7.39767591512983
2024/3/13,Guangxi,9.127774772128504
2024/3/14,Guangxi,2.252014171504027
2024/3/15,Guangxi,4.243162753024587
2024/3/16,Guangxi,7.019686891223486
2024/3/17,Guangxi,3.8516569662336586
2024/3/18,Guangxi,3.9241414345796013
2024/3/19,Guangxi,6.834040675796616
2024/3/20,Guangxi,6.602468838050249
2024/3/21,Guangxi,8.525965431156166
2024/3/22,Guangxi,7.438531947484854
2024/3/23,Guangxi,6.149886601766967
2024/3/24,Guangxi,3.4315303005267426
2024/3/25,Guangxi,9.513734319862797
2024/3/26,Guangxi,4.308196184427995
2024/3/27,Guangxi,5.9646095519697635
2024/3/28,Guangxi,7.389682579114997
2024/3/29,Guangxi,8.039773807755406
2024/3/30,Guangxi,5.56784981562018
2024/3/31,Guangxi,6.760172424685276
2024/4/1,Guangxi,7.174547131509392
2024/4/2,Guangxi,4.5115201016351065
2024/4/3,Guangxi,7.064406508964659
2024/4/4,Guangxi,4.73623903657074
2024/4/5,Guangxi,7.457047407545052
2024/4/6,Guangxi,8.319522546069473
2024/4/7,Guangxi,4.286610808126405
2024/4/8,Guangxi,5.68620951791106
2024/4/9,Guangxi,7.207118649146378
2024/4/10,Guangxi,4.450268509963012
2024/4/11,Guangxi,8.770563737846071
2024/4/12,Guangxi,6.6242507881309445
2024/4/13,Guangxi,4.4477651252651365
2024/4/14,Guangxi,8.811550360988278
2024/4/15,Guangxi,7.363948173998166
2024/4/16,Guangxi,2.0021858436187348
2024/4/17,Guangxi,7.440657615090583
2024/4/18,Guangxi,4.871248061555892
2024/4/19,Guangxi,7.918752280102974
2024/4/20,Guangxi,3.832905867701445
2024/4/21,Guangxi,4.6984088984286645
2024/4/22,Guangxi,3.9594627039862855
2024/4/23,Guangxi,3.063451884459753
2024/4/24,Guangxi,2.5116307240946876
2024/4/25,Guangxi,3.8299380852490597
2024/4/26,Guangxi,4.1354352415240525
2024/4/27,Guangxi,7.377106561220637
2024/4/28,Guangxi,9.038243025749448
2024/4/29,Guangxi,3.922408282455401
2024/4/30,Guangxi,6.451931645945555
2024/5/1,Guangxi,3.5748038378254847
2024/5/2,Guangxi,4.229514536738811
2024/5/3,Guangxi,8.653428752333074
2024/5/4,Guangxi,8.791717356417994
2024/5/5,Guangxi,3.0176771535067104
2024/5/6,Guangxi,6.125317230554717
2024/5/7,Guangxi,9.401475711789878
2024/5/8,Guangxi,9.326834824272536
2024/5/9,Guangxi,6.6401906979313114
2024/5/10,Guangxi,9.600493733984555
2024/5/11,Guangxi,6.004534793707524
2024/5/12,Guangxi,6.904896496298347
2024/5/13,Guangxi,5.504532001901334
2024/5/14,Guangxi,3.950914187869822
2024/5/15,Guangxi,8.229711446836761
2024/5/16,Guangxi,5.003037537449705
2024/5/17,Guangxi,4.206254816082465
2024/5/18,Guangxi,2.4488769727373327
2024/5/19,Guangxi,4.630512591561052
2024/5/20,Guangxi,3.8403582413970563
2024/5/21,Guangxi,2.4673947633058617
2024/5/22,Guangxi,5.5236355816451805
2024/5/23,Guangxi,8.9715005492164
2024/5/24,Guangxi,6.834162030847884
2024/5/25,Guangxi,8.238965064957295
2024/5/26,Guangxi,8.974313074310416
2024/5/27,Guangxi,5.901773318513071
2024/5/28,Guangxi,8.812229140006597
2024/5/29,Guangxi,7.348069074086325
2024/5/30,Guangxi,3.1808577026843574
2024/5/31,Guangxi,3.3466368065072505
2024/6/1,Guangxi,4.935855715520903
2024/6/2,Guangxi,5.072101632214405
2024/6/3,Guangxi,2.7748195510905393
2024/6/4,Guangxi,4.652718770833549
2024/6/5,Guangxi,2.842183762813187
2024/6/6,Guangxi,6.27805035043917
2024/6/7,Guangxi,9.15995474175444
2024/6/8,Guangxi,5.563418279698558
