Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2024/4/22,Henan,6698,2011,3150
2024/4/23,Henan,5203,3903,3940
2024/4/24,Henan,2765,9897,6011
2024/4/25,Henan,5218,6520,3416
2024/4/26,Henan,4483,5474,1507
2024/4/27,Henan,4552,3877,1819
2024/4/28,Henan,3211,4666,3444
2024/4/29,Henan,3565,6230,6173
2024/4/30,Henan,6804,3843,5964
2024/5/1,Henan,7713,3385,5133
2024/5/2,Henan,6020,7352,2382
2024/5/3,Henan,1915,4234,7592
2024/5/4,Henan,7611,7867,6770
2024/5/5,Henan,2678,8530,7825
2024/5/6,Henan,2258,7578,8625
2024/5/7,Henan,6590,7720,8086
2024/5/8,Henan,7632,4736,3375
2024/5/9,Henan,6862,6191,5191
2024/5/10,Henan,3059,3974,8941
2024/5/11,Henan,5952,6153,5980
2024/5/12,Henan,1063,5017,1921
2024/5/13,Henan,3154,4314,6484
2024/5/14,Henan,2230,8261,2869
2024/5/15,Henan,5176,4255,3685
2024/5/16,Henan,4111,6304,5125
2024/5/17,Henan,5944,7804,7943
2024/5/18,Henan,1769,9302,6027
2024/5/19,Henan,3574,5041,2553
2024/5/20,Henan,3216,6918,1572
2024/5/21,Henan,6925,6028,8512
2024/5/22,Henan,7898,6698,3285
2024/5/23,Henan,7169,8042,2402
2024/5/24,Henan,4880,3645,3959
2024/5/25,Henan,4128,2970,2772
2024/5/26,Henan,5865,8068,5793
2024/5/27,Henan,6996,4297,4879
2024/5/28,Henan,4493,5237,6508
2024/5/29,Henan,5643,7375,8304
2024/5/30,Henan,5318,7081,2442
2024/5/31,Henan,3590,2819,7602
2024/6/1,Henan,4034,6900,3194
2024/6/2,Henan,7562,5093,5520
2024/6/3,Henan,6483,3269,3453
2024/6/4,Henan,1656,5358,3063
2024/6/5,Henan,4679,9915,3940
2024/6/6,Henan,7987,3587,5139
2024/6/7,Henan,7597,9711,7864
2024/6/8,Henan,1485,3857,4141
2024/6/9,Henan,5234,6195,6673
2024/6/10,Henan,1571,7518,4823
2024/6/11,Henan,6208,8795,8583
2024/6/12,Henan,5103,8298,2147
2024/6/13,Henan,2827,2042,4802
2024/6/14,Henan,3222,2619,7945
2024/6/15,Henan,1503,7905,6028
2024/6/16,Henan,7071,3626,2023
2024/6/17,Henan,7534,3934,2305
2024/6/18,Henan,4005,9942,6135
2024/6/19,Henan,3799,2582,4076
2024/6/20,Henan,3014,6049,5579
2024/6/21,Henan,2946,8643,1636
2024/6/22,Henan,7569,2782,6415
2024/6/23,Henan,3025,7095,7507
2024/6/24,Henan,3300,9077,6121
2024/6/25,Henan,4430,3595,8771
2024/6/26,Henan,7192,3671,2363
2024/6/27,Henan,7654,8674,1637
2024/6/28,Henan,2587,9478,5817
2024/6/29,Henan,7348,3167,7962
2024/1/1,Hunan,3323,6609,1634
2024/1/2,Hunan,6802,6196,3553
2024/1/3,Hunan,4401,5919,7859
2024/1/4,Hunan,2271,3246,8026
2024/1/5,Hunan,7879,2009,2056
2024/1/6,Hunan,7040,3976,5053
2024/1/7,Hunan,1294,8750,4163
2024/1/8,Hunan,1594,4597,5933
2024/1/9,Hunan,7874,7017,2786
2024/1/10,Hunan,4950,5495,2717
2024/1/11,Hunan,7774,7373,5544
2024/1/12,Hunan,1542,5010,7218
2024/1/13,Hunan,5148,4251,2362
2024/1/14,Hunan,6707,5884,7125
2024/1/15,Hunan,4978,2879,1904
2024/1/16,Hunan,4512,5580,7964
2024/1/17,Hunan,5527,4640,5690
2024/1/18,Hunan,4882,3052,6304
2024/1/19,Hunan,4834,8646,7461
2024/1/20,Hunan,1419,7934,7715
2024/1/21,Hunan,2869,9338,5080
2024/1/22,Hunan,4161,6994,3031
2024/1/23,Hunan,4041,6452,3137
2024/1/24,Hunan,5896,9404,2417
2024/1/25,Hunan,4242,9949,4291
2024/1/26,Hunan,6035,6126,3963
2024/1/27,Hunan,5646,3649,1569
2024/1/28,Hunan,6585,6715,6874
2024/1/29,Hunan,7998,8010,7061
2024/1/30,Hunan,4973,6130,2382
2024/1/31,Hunan,6424,2580,7644
2024/2/1,Hunan,5493,8099,4904
2024/2/2,Hunan,1707,9511,3904
2024/2/3,Hunan,2434,9721,8918
2024/2/4,Hunan,3231,4364,5933
2024/2/5,Hunan,6932,5506,3309
2024/2/6,Hunan,2482,4327,2674
2024/2/7,Hunan,6584,2853,3713
2024/2/8,Hunan,2210,4662,3358
2024/2/9,Hunan,3305,3754,5911
2024/2/10,Hunan,6945,2808,3537
2024/2/11,Hunan,5080,6642,1603
2024/2/12,Hunan,6924,7041,6515
2024/2/13,Hunan,1914,7827,3075
2024/2/14,Hunan,2883,4117,3707
2024/2/15,Hunan,4403,2770,4835
2024/2/16,Hunan,5694,6457,3436
2024/2/17,Hunan,1424,2582,6429
2024/2/18,Hunan,4683,4721,8507
2024/2/19,Hunan,2980,5147,3380
2024/2/20,Hunan,2345,5731,2050
2024/2/21,Hunan,2791,3631,8372
2024/2/22,Hunan,6906,7235,4464
2024/2/23,Hunan,3687,9892,4151
2024/2/24,Hunan,2500,5429,2567
2024/2/25,Hunan,3355,9993,3195
2024/2/26,Hunan,4282,4451,7385
2024/2/27,Hunan,7573,9426,6435
2024/2/28,Hunan,1831,9604,7657
2024/3/1,Hunan,5078,7773,5706
2024/3/2,Hunan,4313,9399,3179
2024/3/3,Hunan,7004,2133,2757
2024/3/4,Hunan,6086,8514,5151
2024/3/5,Hunan,2952,8513,2249
2024/3/6,Hunan,7395,9266,7741
2024/3/7,Hunan,2631,9301,4837
2024/3/8,Hunan,1168,4513,5805
2024/3/9,Hunan,3125,3600,4524
2024/3/10,Hunan,5322,6846,8890
2024/3/11,Hunan,2532,3659,6437
2024/3/12,Hunan,3191,2153,8578
2024/3/13,Hunan,2387,8516,4357
2024/3/14,Hunan,6914,8874,7809
2024/3/15,Hunan,7993,7954,5918
2024/3/16,Hunan,4775,9090,8897
2024/3/17,Hunan,4631,2127,2104
2024/3/18,Hunan,2548,5911,6484
2024/3/19,Hunan,2588,4766,5212
2024/3/20,Hunan,6092,8497,5447
2024/3/21,Hunan,6388,5246,8875
2024/3/22,Hunan,6875,6408,2836
2024/3/23,Hunan,4301,7535,2638
2024/3/24,Hunan,2447,2618,5471
2024/3/25,Hunan,3456,3788,5209
2024/3/26,Hunan,6254,5880,3820
2024/3/27,Hunan,6226,4758,2322
2024/3/28,Hunan,3028,5137,3406
2024/3/29,Hunan,7897,5420,3873
2024/3/30,Hunan,3934,2753,2541
2024/3/31,Hunan,3090,9194,4588
2024/4/1,Hunan,4174,4761,5355
2024/4/2,Hunan,3936,7642,8150
2024/4/3,Hunan,4693,3400,5091
2024/4/4,Hunan,1106,3097,4326
2024/4/5,Hunan,4659,9123,4871
2024/4/6,Hunan,6479,7513,1958
2024/4/7,Hunan,2575,8552,8855
2024/4/8,Hunan,1309,3453,6778
2024/4/9,Hunan,2012,4815,8414
2024/4/10,Hunan,2705,6966,4693
2024/4/11,Hunan,3383,8745,6661
2024/4/12,Hunan,6294,4771,6416
2024/4/13,Hunan,4570,6517,4670
2024/4/14,Hunan,5133,3155,3426
2024/4/15,Hunan,1555,9734,4047
2024/4/16,Hunan,6376,8203,7408
2024/4/17,Hunan,4725,2605,5273
2024/4/18,Hunan,2033,2544,6623
2024/4/19,Hunan,3738,8431,5930
2024/4/20,Hunan,7504,7280,5501
2024/4/21,Hunan,3383,2505,7774
2024/4/22,Hunan,6190,6648,4353
2024/4/23,Hunan,3072,3897,5371
2024/4/24,Hunan,3920,3864,5823
2024/4/25,Hunan,6099,2477,7701
2024/4/26,Hunan,1252,8083,7924
2024/4/27,Hunan,1521,9391,6364
2024/4/28,Hunan,3504,9113,3816
2024/4/29,Hunan,3733,4894,3746
2024/4/30,Hunan,1616,9694,8303
2024/5/1,Hunan,6809,5603,3420
2024/5/2,Hunan,3485,5409,1695
2024/5/3,Hunan,1814,4622,7831
2024/5/4,Hunan,5653,9186,6228
2024/5/5,Hunan,5002,9693,2943
2024/5/6,Hunan,2791,9329,1823
2024/5/7,Hunan,5209,2244,4445
2024/5/8,Hunan,4869,9994,5828
2024/5/9,Hunan,5980,9663,1812
2024/5/10,Hunan,3691,8037,3306
2024/5/11,Hunan,3457,7334,6632
2024/5/12,Hunan,3820,7158,8703
2024/5/13,Hunan,1251,7031,5814
2024/5/14,Hunan,1414,4002,8697
2024/5/15,Hunan,3280,7110,6807
2024/5/16,Hunan,4762,2593,3902
2024/5/17,Hunan,7596,2016,7142
2024/5/18,Hunan,6490,5503,7334
2024/5/19,Hunan,6952,4247,6143
2024/5/20,Hunan,6134,8246,4596
2024/5/21,Hunan,5609,6880,8046
2024/5/22,Hunan,5133,5996,7555
2024/5/23,Hunan,5631,5416,2733
2024/5/24,Hunan,3178,3109,8330
2024/5/25,Hunan,2955,9578,5384
2024/5/26,Hunan,3941,2124,4960
2024/5/27,Hunan,3505,2550,2556
2024/5/28,Hunan,1051,6628,8458
2024/5/29,Hunan,3811,6117,8069
2024/5/30,Hunan,3105,5919,6502
2024/5/31,Hunan,6507,2754,6977
2024/6/1,Hunan,4889,8515,2781
2024/6/2,Hunan,5943,4547,3045
2024/6/3,Hunan,1228,7139,7630
2024/6/4,Hunan,1037,7114,1679
2024/6/5,Hunan,2358,6071,6734
2024/6/6,Hunan,4573,7546,7573
2024/6/7,Hunan,6808,6141,5309
2024/6/8,Hunan,6525,4825,2440
2024/6/9,Hunan,3180,4200,7494
2024/6/10,Hunan,4473,8534,8875
2024/6/11,Hunan,6490,5302,6749
2024/6/12,Hunan,2902,2478,2400
2024/6/13,Hunan,5281,6887,6374
2024/6/14,Hunan,2634,9408,1660
2024/6/15,Hunan,3965,5853,8744
2024/6/16,Hunan,7936,8020,2467
2024/6/17,Hunan,1778,5256,7839
2024/6/18,Hunan,5404,5217,7279
2024/6/19,Hunan,4206,2433,6155
2024/6/20,Hunan,2218,4336,1931
2024/6/21,Hunan,4619,3050,1958
2024/6/22,Hunan,4125,3746,7681
2024/6/23,Hunan,4769,6149,6205
2024/6/24,Hunan,2410,6153,5113
2024/6/25,Hunan,5272,8619,8390
2024/6/26,Hunan,1341,4334,7919
2024/6/27,Hunan,3952,5724,5420
2024/6/28,Hunan,1223,5090,8400
2024/6/29,Hunan,7648,8518,6484
2024/1/1,Hubei,6007,9032,8052
2024/1/2,Hubei,6149,5040,3784
2024/1/3,Hubei,2198,9066,1563
2024/1/4,Hubei,4237,7199,7942
2024/1/5,Hubei,7134,2507,4110
2024/1/6,Hubei,5401,3636,1637
2024/1/7,Hubei,7143,3275,7781
2024/1/8,Hubei,2062,3181,4467
2024/1/9,Hubei,1904,5049,7313
2024/1/10,Hubei,4249,8594,4381
2024/1/11,Hubei,1205,9556,1840
2024/1/12,Hubei,6448,7973,7167
2024/1/13,Hubei,6072,5910,7400
2024/1/14,Hubei,7981,5791,6061
2024/1/15,Hubei,4436,2609,3415
2024/1/16,Hubei,6769,7666,3515
2024/1/17,Hubei,5484,8298,8429
2024/1/18,Hubei,2573,8419,1847
2024/1/19,Hubei,2570,7580,6964
2024/1/20,Hubei,5024,9361,6450
2024/1/21,Hubei,7427,3825,3593
2024/1/22,Hubei,6664,9838,6389
2024/1/23,Hubei,1600,3469,6136
2024/1/24,Hubei,5088,6745,4227
2024/1/25,Hubei,6065,3118,4289
2024/1/26,Hubei,6744,2693,6900
2024/1/27,Hubei,2859,5195,1528
2024/1/28,Hubei,3314,5217,5492
2024/1/29,Hubei,4764,4231,2233
2024/1/30,Hubei,3082,7463,8506
2024/1/31,Hubei,2916,2544,4088
2024/2/1,Hubei,1886,5146,2027
2024/2/2,Hubei,4942,9928,3970
2024/2/3,Hubei,1701,5936,5009
2024/2/4,Hubei,6814,6042,4487
2024/2/5,Hubei,7571,5083,8867
2024/2/6,Hubei,4663,5647,1543
2024/2/7,Hubei,1548,3434,3424
2024/2/8,Hubei,1406,4133,7542
2024/2/9,Hubei,5327,9828,1774
2024/2/10,Hubei,4510,8244,8299
2024/2/11,Hubei,4669,9997,5732
2024/2/12,Hubei,6299,6576,8498
2024/2/13,Hubei,1492,4974,3591
2024/2/14,Hubei,4590,5451,5176
2024/2/15,Hubei,6719,3475,1906
2024/2/16,Hubei,2976,5568,7536
2024/2/17,Hubei,1230,8707,2485
2024/2/18,Hubei,1379,5628,8874
2024/2/19,Hubei,4963,9888,7274
2024/2/20,Hubei,2693,5296,6226
2024/2/21,Hubei,1477,2639,5086
2024/2/22,Hubei,3529,2649,1910
2024/2/23,Hubei,4577,9270,1773
2024/2/24,Hubei,4443,5013,6314
2024/2/25,Hubei,5851,3132,6727
2024/2/26,Hubei,6233,9206,3257
2024/2/27,Hubei,7629,2012,3412
2024/2/28,Hubei,1740,4164,4721
2024/3/1,Hubei,3208,5460,2046
2024/3/2,Hubei,5884,5700,4151
2024/3/3,Hubei,4738,6904,3418
2024/3/4,Hubei,6943,5861,4502
2024/3/5,Hubei,7945,4413,8341
2024/3/6,Hubei,7676,7802,4762
2024/3/7,Hubei,4990,8643,7715
2024/3/8,Hubei,5541,8871,6898
2024/3/9,Hubei,1338,4917,2615
2024/3/10,Hubei,5206,4385,3613
2024/3/11,Hubei,2627,2415,6731
2024/3/12,Hubei,2421,5836,2962
2024/3/13,Hubei,6660,7300,7313
2024/3/14,Hubei,2030,7560,3448
2024/3/15,Hubei,7014,6749,6736
2024/3/16,Hubei,1360,6670,5904
2024/3/17,Hubei,1027,3258,3848
2024/3/18,Hubei,7368,7221,3734
2024/3/19,Hubei,4614,3398,8432
2024/3/20,Hubei,4011,6064,2425
2024/3/21,Hubei,4582,9576,2064
2024/3/22,Hubei,5232,4741,5156
2024/3/23,Hubei,5785,9015,6811
2024/3/24,Hubei,4825,7450,8422
2024/3/25,Hubei,2021,2420,3207
2024/3/26,Hubei,4220,7923,2698
2024/3/27,Hubei,6107,8345,3646
2024/3/28,Hubei,5374,5850,6873
2024/3/29,Hubei,6992,8457,3226
2024/3/30,Hubei,2370,5896,2829
2024/3/31,Hubei,6689,2962,7001
2024/4/1,Hubei,3193,3190,3868
2024/4/2,Hubei,3213,5959,4382
2024/4/3,Hubei,6290,6570,5573
2024/4/4,Hubei,1942,2662,4219
2024/4/5,Hubei,7733,6099,2098
2024/4/6,Hubei,5188,3286,5780
2024/4/7,Hubei,6580,2884,8698
2024/4/8,Hubei,6475,9627,4364
2024/4/9,Hubei,6105,2289,7680
2024/4/10,Hubei,1960,7177,7932
2024/4/11,Hubei,6876,4304,2144
2024/4/12,Hubei,7240,7456,8586
2024/4/13,Hubei,2184,6143,5411
2024/4/14,Hubei,1753,2734,4829
2024/4/15,Hubei,4968,9803,2645
2024/4/16,Hubei,7835,4612,6899
2024/4/17,Hubei,6470,6801,2910
2024/4/18,Hubei,4231,8918,2172
2024/4/19,Hubei,1659,5701,8867
2024/4/20,Hubei,3143,2457,5157
2024/4/21,Hubei,6059,7874,5419
2024/4/22,Hubei,1995,8350,5248
2024/4/23,Hubei,5264,5614,8565
2024/4/24,Hubei,2491,9492,4883
2024/4/25,Hubei,6357,5783,7087
2024/4/26,Hubei,5539,9287,2437
2024/4/27,Hubei,4298,3766,7956
2024/4/28,Hubei,3607,7631,1624
2024/4/29,Hubei,5699,4833,2840
2024/4/30,Hubei,3234,4279,6702
2024/5/1,Hubei,2233,8996,3049
2024/5/2,Hubei,7458,2177,5310
2024/5/3,Hubei,2934,8657,8838
2024/5/4,Hubei,6378,3951,8142
2024/5/5,Hubei,7037,8450,6759
2024/5/6,Hubei,1535,5632,1796
2024/5/7,Hubei,7845,9389,7639
2024/5/8,Hubei,1466,3166,5226
2024/5/9,Hubei,2999,6141,5160
2024/5/10,Hubei,3736,9308,5969
2024/5/11,Hubei,1283,6800,6739
2024/5/12,Hubei,6282,6605,8961
2024/5/13,Hubei,5491,3425,5598
2024/5/14,Hubei,4212,5766,6336
2024/5/15,Hubei,2767,4403,6927
2024/5/16,Hubei,2773,6997,8047
2024/5/17,Hubei,6738,7962,8076
2024/5/18,Hubei,5959,7647,5499
2024/5/19,Hubei,7160,5760,2256
2024/5/20,Hubei,5294,2505,5707
2024/5/21,Hubei,5830,8992,8989
2024/5/22,Hubei,1260,3265,4787
2024/5/23,Hubei,4853,4185,6968
2024/5/24,Hubei,7616,6386,8526
2024/5/25,Hubei,5271,4168,5271
2024/5/26,Hubei,3137,8010,6757
2024/5/27,Hubei,3728,7543,4959
2024/5/28,Hubei,4981,4231,2584
2024/5/29,Hubei,6400,8271,5750
2024/5/30,Hubei,1118,6622,5986
2024/5/31,Hubei,2086,9604,8858
2024/6/1,Hubei,5796,5286,7063
2024/6/2,Hubei,7169,2729,3250
2024/6/3,Hubei,7496,2626,3746
2024/6/4,Hubei,4854,5193,7428
2024/6/5,Hubei,2442,5125,7145
2024/6/6,Hubei,1164,8673,3762
2024/6/7,Hubei,1382,5450,5679
2024/6/8,Hubei,1947,2912,6040
2024/6/9,Hubei,2311,9802,6588
2024/6/10,Hubei,2425,8031,7389
2024/6/11,Hubei,7356,6201,2383
2024/6/12,Hubei,1454,5908,3893
2024/6/13,Hubei,2454,8444,4466
2024/6/14,Hubei,4508,9142,2106
2024/6/15,Hubei,7370,3370,8897
2024/6/16,Hubei,4514,6577,7019
2024/6/17,Hubei,5698,2507,4197
2024/6/18,Hubei,5179,2825,3083
2024/6/19,Hubei,3644,9287,5215
2024/6/20,Hubei,5198,2741,3167
2024/6/21,Hubei,6897,5767,3540
2024/6/22,Hubei,1518,6106,5001
2024/6/23,Hubei,2148,2598,1754
2024/6/24,Hubei,4914,9706,7801
2024/6/25,Hubei,1695,3507,5844
2024/6/26,Hubei,2096,3412,4428
2024/6/27,Hubei,5201,5917,6793
2024/6/28,Hubei,1062,8496,5678
2024/6/29,Hubei,1645,2294,3475
2024/1/1,Anhui,1930,9185,1525
2024/1/2,Anhui,2671,2711,3998
2024/1/3,Anhui,2255,9717,7211
2024/1/4,Anhui,2203,8056,3294
2024/1/5,Anhui,5622,5059,8991
2024/1/6,Anhui,5130,5692,6316
2024/1/7,Anhui,5146,5512,4545
2024/1/8,Anhui,7681,8677,4254
2024/1/9,Anhui,2397,9965,3722
2024/1/10,Anhui,6317,4274,8485
2024/1/11,Anhui,6002,2619,5217
2024/1/12,Anhui,2564,5280,5388
2024/1/13,Anhui,7694,4298,4937
2024/1/14,Anhui,7184,5940,2204
2024/1/15,Anhui,3851,5047,6072
2024/1/16,Anhui,4709,2778,3919
2024/1/17,Anhui,4986,9347,7541
2024/1/18,Anhui,7361,9477,3907
2024/1/19,Anhui,2567,9310,5327
2024/1/20,Anhui,3740,8962,2512
2024/1/21,Anhui,6829,4008,8326
2024/1/22,Anhui,3857,5949,4762
2024/1/23,Anhui,7697,2103,6591
2024/1/24,Anhui,7751,8248,1803
2024/1/25,Anhui,6696,8529,3578
2024/1/26,Anhui,2676,6173,6861
2024/1/27,Anhui,5302,7260,2578
2024/1/28,Anhui,7368,8793,7431
2024/1/29,Anhui,7310,3730,8393
2024/1/30,Anhui,7982,4461,6513
2024/1/31,Anhui,4885,4937,8634
2024/2/1,Anhui,2279,4043,1551
2024/2/2,Anhui,7343,5744,2122
2024/2/3,Anhui,6332,9500,4179
2024/2/4,Anhui,6689,2269,4705
2024/2/5,Anhui,3939,3898,7878
2024/2/6,Anhui,3286,2607,1825
2024/2/7,Anhui,6533,8917,1843
2024/2/8,Anhui,5004,4128,4298
2024/2/9,Anhui,1428,2147,7096
2024/2/10,Anhui,1420,9650,5758
2024/2/11,Anhui,4178,4419,4389
2024/2/12,Anhui,3620,3804,6711
2024/2/13,Anhui,3319,9283,7573
2024/2/14,Anhui,3532,8627,6856
2024/2/15,Anhui,7100,4344,3190
2024/2/16,Anhui,7546,2443,8440
2024/2/17,Anhui,7937,9663,1668
2024/2/18,Anhui,6881,3723,2948
2024/2/19,Anhui,2330,6171,7162
2024/2/20,Anhui,4461,3378,8503
2024/2/21,Anhui,5044,2350,8325
2024/2/22,Anhui,3135,7279,7130
2024/2/23,Anhui,1125,5078,7633
2024/2/24,Anhui,4679,8021,4054
2024/2/25,Anhui,1537,9268,1798
2024/2/26,Anhui,1209,4122,2715
2024/2/27,Anhui,3102,3501,4922
2024/2/28,Anhui,7546,6544,5579
2024/3/1,Anhui,2648,5393,5826
2024/3/2,Anhui,7153,3991,3009
2024/3/3,Anhui,4498,9834,2289
2024/3/4,Anhui,4012,6335,7034
2024/3/5,Anhui,1111,2630,2956
2024/3/6,Anhui,1572,2033,2383
2024/3/7,Anhui,5210,7765,4284
2024/3/8,Anhui,7164,2019,4871
2024/3/9,Anhui,4772,6597,5563
2024/3/10,Anhui,2259,3755,5115
2024/3/11,Anhui,2318,8923,3426
2024/3/12,Anhui,2379,2110,4224
2024/3/13,Anhui,1776,8605,8435
2024/3/14,Anhui,1680,8928,8863
2024/3/15,Anhui,4413,3880,4578
2024/3/16,Anhui,2255,2248,8812
2024/3/17,Anhui,2365,9312,5524
2024/3/18,Anhui,6097,3399,8331
2024/3/19,Anhui,6486,2858,6676
2024/3/20,Anhui,1909,3045,4119
2024/3/21,Anhui,4171,5757,4575
2024/3/22,Anhui,5354,3094,6239
2024/3/23,Anhui,7850,5160,3789
2024/3/24,Anhui,2666,7200,7290
2024/3/25,Anhui,5602,7856,5574
2024/3/26,Anhui,4617,6011,2403
2024/3/27,Anhui,2069,3360,5377
2024/3/28,Anhui,3226,4242,8422
2024/3/29,Anhui,7230,6995,6939
2024/3/30,Anhui,6943,3343,8301
2024/3/31,Anhui,2792,9015,7410
2024/4/1,Anhui,2869,7768,5738
2024/4/2,Anhui,6614,8852,1858
2024/4/3,Anhui,4714,9828,2337
2024/4/4,Anhui,4414,2117,6226
2024/4/5,Anhui,7512,6290,2974
2024/4/6,Anhui,5811,4156,1631
2024/4/7,Anhui,3471,2024,3628
2024/4/8,Anhui,3436,9741,7254
2024/4/9,Anhui,6725,8530,5179
2024/4/10,Anhui,5382,2088,7819
2024/4/11,Anhui,6513,4248,5339
2024/4/12,Anhui,4695,6728,5519
2024/4/13,Anhui,7693,6204,2418
2024/4/14,Anhui,5535,8516,6915
2024/4/15,Anhui,4714,6329,3278
2024/4/16,Anhui,1011,3671,6364
2024/4/17,Anhui,6434,9076,5135
2024/4/18,Anhui,5056,6814,2984
2024/4/19,Anhui,3741,4533,1853
2024/4/20,Anhui,2917,5790,4612
2024/4/21,Anhui,5067,3157,7358
2024/4/22,Anhui,1579,6096,6980
2024/4/23,Anhui,3493,2421,5741
2024/4/24,Anhui,6477,2940,5398
2024/4/25,Anhui,6928,2664,7614
2024/4/26,Anhui,5436,8429,6262
2024/4/27,Anhui,1952,2380,8240
2024/4/28,Anhui,2663,8481,8524
2024/4/29,Anhui,6967,2142,4974
2024/4/30,Anhui,5241,9483,2659
2024/5/1,Anhui,2035,2722,8927
2024/5/2,Anhui,7483,3040,1532
2024/5/3,Anhui,7520,8987,3641
2024/5/4,Anhui,4766,6894,7070
2024/5/5,Anhui,7346,4755,2359
2024/5/6,Anhui,1004,2231,2052
2024/5/7,Anhui,6010,8620,7913
2024/5/8,Anhui,5503,4208,4462
2024/5/9,Anhui,1846,9455,1939
2024/5/10,Anhui,7584,5926,2311
2024/5/11,Anhui,4646,5587,8294
2024/5/12,Anhui,4445,9755,2986
2024/5/13,Anhui,3567,6941,7398
2024/5/14,Anhui,3241,6768,4555
2024/5/15,Anhui,6854,3952,6868
2024/5/16,Anhui,4239,3412,7019
2024/5/17,Anhui,4412,2845,6345
2024/5/18,Anhui,7708,3307,6605
2024/5/19,Anhui,1000,8242,6239
2024/5/20,Anhui,2722,4363,5756
2024/5/21,Anhui,6299,6508,2631
2024/5/22,Anhui,5849,6682,1831
2024/5/23,Anhui,3082,8616,8398
2024/5/24,Anhui,3613,2383,2581
2024/5/25,Anhui,3983,2674,3420
2024/5/26,Anhui,4866,2317,5729
2024/5/27,Anhui,7962,5369,7903
2024/5/28,Anhui,6909,7313,2618
2024/5/29,Anhui,6179,2417,4215
2024/5/30,Anhui,6610,8361,3360
2024/5/31,Anhui,7971,5486,7996
2024/6/1,Anhui,7200,9863,8963
2024/6/2,Anhui,5766,5504,4707
2024/6/3,Anhui,5337,9413,2220
2024/6/4,Anhui,1975,2323,6238
2024/6/5,Anhui,5912,8240,6363
2024/6/6,Anhui,1212,7327,3684
2024/6/7,Anhui,7956,5289,3776
2024/6/8,Anhui,6566,5684,3543
2024/6/9,Anhui,3860,9767,6859
2024/6/10,Anhui,7116,7448,4086
2024/6/11,Anhui,1527,7208,7169
2024/6/12,Anhui,5134,3906,7233
2024/6/13,Anhui,7367,2922,4860
2024/6/14,Anhui,4097,4135,3976
2024/6/15,Anhui,6304,2971,7869
2024/6/16,Anhui,6981,7640,6418
2024/6/17,Anhui,3352,8949,2654
2024/6/18,Anhui,4382,3255,3155
2024/6/19,Anhui,2187,6105,3307
2024/6/20,Anhui,6083,7041,2002
2024/6/21,Anhui,2457,5040,2268
2024/6/22,Anhui,6339,2765,8194
2024/6/23,Anhui,6471,9938,2641
2024/6/24,Anhui,4089,8054,6533
2024/6/25,Anhui,7191,9622,7712
2024/6/26,Anhui,5220,2777,1703
2024/6/27,Anhui,1158,6228,7764
2024/6/28,Anhui,3276,2096,6687
2024/6/29,Anhui,4480,8800,3080
2024/1/1,Guangxi,2044,8811,7959
2024/1/2,Guangxi,4269,2913,6502
2024/1/3,Guangxi,7337,2548,5318
2024/1/4,Guangxi,1430,2182,6211
2024/1/5,Guangxi,4707,9113,4331
2024/1/6,Guangxi,5076,3176,4656
2024/1/7,Guangxi,5223,7971,5396
2024/1/8,Guangxi,6809,9505,5739
2024/1/9,Guangxi,4578,5755,6789
2024/1/10,Guangxi,1484,2804,1916
2024/1/11,Guangxi,6022,6490,5325
2024/1/12,Guangxi,5337,2663,2672
2024/1/13,Guangxi,3408,2517,8493
2024/1/14,Guangxi,6846,4073,5495
2024/1/15,Guangxi,7030,5426,6726
2024/1/16,Guangxi,4110,3270,7554
2024/1/17,Guangxi,5440,3406,4422
2024/1/18,Guangxi,2850,5925,6291
2024/1/19,Guangxi,5983,4550,8038
2024/1/20,Guangxi,5198,5041,5902
2024/1/21,Guangxi,6959,8167,6661
2024/1/22,Guangxi,4264,4885,3893
2024/1/23,Guangxi,2340,2929,3382
2024/1/24,Guangxi,3900,8156,6058
2024/1/25,Guangxi,3902,9959,4280
2024/1/26,Guangxi,5681,5739,5362
2024/1/27,Guangxi,2966,6047,5530
2024/1/28,Guangxi,1537,3272,1682
2024/1/29,Guangxi,5371,6096,6986
2024/1/30,Guangxi,2833,9786,6211
2024/1/31,Guangxi,5718,9472,8806
2024/2/1,Guangxi,6167,9375,2037
2024/2/2,Guangxi,6212,3400,8934
2024/2/3,Guangxi,3844,9296,6550
2024/2/4,Guangxi,3174,7224,5120
2024/2/5,Guangxi,5734,6919,8055
2024/2/6,Guangxi,7005,5556,7522
2024/2/7,Guangxi,3262,8241,3033
2024/2/8,Guangxi,1598,3041,7953
2024/2/9,Guangxi,6443,5243,7983
2024/2/10,Guangxi,6311,9177,4120
2024/2/11,Guangxi,1623,2074,4089
2024/2/12,Guangxi,4188,4851,3453
2024/2/13,Guangxi,4614,9133,5638
2024/2/14,Guangxi,2725,3093,3316
2024/2/15,Guangxi,5230,4300,2412
2024/2/16,Guangxi,4167,3118,2637
2024/2/17,Guangxi,7736,6963,2928
2024/2/18,Guangxi,2297,8997,2588
2024/2/19,Guangxi,4100,8201,1859
2024/2/20,Guangxi,2959,9719,6596
2024/2/21,Guangxi,1451,4845,1851
2024/2/22,Guangxi,1861,2662,3002
2024/2/23,Guangxi,6834,5712,4905
2024/2/24,Guangxi,4358,9433,4053
2024/2/25,Guangxi,2216,9562,6325
