Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2024/12/22,Henan,6043,8122,6296
2024/12/23,Henan,1012,5922,3061
2024/12/24,Henan,7082,4902,3620
2024/12/25,Henan,5181,3155,7111
2024/12/26,Henan,7142,6267,2510
2024/12/27,Henan,6784,9023,5104
2024/12/28,Henan,2248,9603,6612
2024/12/29,Henan,5565,8676,7460
2024/12/30,Henan,3159,7868,2398
2025/1/1,Henan,7899,9114,2735
2025/1/2,Henan,4180,7762,2564
2025/1/3,Henan,7816,3322,2489
2025/1/4,Henan,1454,2080,8046
2025/1/5,Henan,1075,3229,1678
2025/1/6,Henan,3911,6609,8952
2025/1/7,Henan,5590,9533,2659
2025/1/8,Henan,5264,4197,4189
2025/1/9,Henan,4763,8850,7447
2025/1/10,Henan,4839,2559,6196
2025/1/11,Henan,4354,8522,4702
2025/1/12,Henan,3794,4704,7711
2025/1/13,Henan,5750,7000,6844
2025/1/14,Henan,4262,8857,1944
2025/1/15,Henan,2567,4305,5072
2025/1/16,Henan,1724,4395,6359
2025/1/17,Henan,5764,2748,1686
2025/1/18,Henan,6628,7377,4367
2025/1/19,Henan,6073,5634,6737
2025/1/20,Henan,6087,3160,7850
2025/1/21,Henan,7970,9304,8687
2025/1/22,Henan,6810,8225,3198
2025/1/23,Henan,7857,8266,8535
2025/1/24,Henan,4100,4486,4335
2025/1/25,Henan,6293,5024,7926
2025/1/26,Henan,3324,9614,1598
2025/1/27,Henan,3201,9079,8022
2025/1/28,Henan,3995,4160,5084
2025/1/29,Henan,7870,8122,6515
2025/1/30,Henan,6533,3353,5692
2025/1/31,Henan,1417,4661,2404
2025/2/1,Henan,3994,7758,4767
2025/2/2,Henan,6355,9513,7131
2025/2/3,Henan,7171,8889,6358
2025/2/4,Henan,3477,4548,2521
2025/2/5,Henan,7225,3154,2040
2025/2/6,Henan,2345,9304,2940
2025/2/7,Henan,6961,6019,6547
2025/2/8,Henan,7990,9706,5517
2025/2/9,Henan,4335,3425,7863
2025/2/10,Henan,7257,8135,6965
2025/2/11,Henan,1559,8991,2669
2025/2/12,Henan,7752,3937,5301
2025/2/13,Henan,4982,7999,2693
2025/2/14,Henan,6275,6852,3076
2025/2/15,Henan,6851,7007,5818
2025/2/16,Henan,3376,3241,2872
2025/2/17,Henan,2293,9655,2409
2025/2/18,Henan,1347,4284,1769
2025/2/19,Henan,4999,3991,4551
2025/2/20,Henan,1620,2863,8472
2025/2/21,Henan,7567,7597,8706
2025/2/22,Henan,3179,7340,5121
2025/2/23,Henan,2214,7891,4281
2025/2/24,Henan,7405,3543,7769
2025/2/25,Henan,4655,3424,7293
2025/2/26,Henan,2474,2301,3219
2025/2/27,Henan,7198,6809,1749
2025/2/28,Henan,2076,3032,6958
2025/2/29,Henan,1690,2442,1811
2024/9/1,Hunan,1472,3898,5453
2024/9/2,Hunan,6304,9925,2858
2024/9/3,Hunan,1440,2551,4500
2024/9/4,Hunan,7857,8582,4765
2024/9/5,Hunan,1700,3696,1782
2024/9/6,Hunan,3095,3112,2982
2024/9/7,Hunan,4810,3372,4291
2024/9/8,Hunan,2994,2102,4510
2024/9/9,Hunan,7711,6432,6725
2024/9/10,Hunan,1258,7440,3302
2024/9/11,Hunan,5821,2681,5894
2024/9/12,Hunan,4831,6449,7466
2024/9/13,Hunan,5199,7254,2460
2024/9/14,Hunan,1796,9980,3088
2024/9/15,Hunan,4574,6577,8312
2024/9/16,Hunan,2112,4384,6261
2024/9/17,Hunan,4865,2555,1919
2024/9/18,Hunan,6401,3082,7227
2024/9/19,Hunan,1243,8553,2197
2024/9/20,Hunan,1507,4591,3719
2024/9/21,Hunan,4413,8671,6749
2024/9/22,Hunan,6499,4081,5094
2024/9/23,Hunan,7079,7632,1868
2024/9/24,Hunan,2183,9962,8712
2024/9/25,Hunan,5503,9982,5318
2024/9/26,Hunan,2871,4860,8297
2024/9/27,Hunan,7548,2020,4823
2024/9/28,Hunan,2280,2147,3377
2024/9/29,Hunan,7963,5758,8857
2024/9/30,Hunan,2569,9674,7027
2024/9/31,Hunan,1859,9126,3873
2024/10/1,Hunan,4952,9373,5189
2024/10/2,Hunan,5399,7400,4083
2024/10/3,Hunan,7856,7233,4550
2024/10/4,Hunan,5151,8642,3212
2024/10/5,Hunan,1280,6761,3376
2024/10/6,Hunan,1209,2443,2724
2024/10/7,Hunan,1115,5966,7756
2024/10/8,Hunan,1763,4942,4135
2024/10/9,Hunan,5127,9146,5982
2024/10/10,Hunan,4494,6471,2541
2024/10/11,Hunan,2287,5549,6357
2024/10/12,Hunan,5240,4052,8737
2024/10/13,Hunan,3762,3730,2803
2024/10/14,Hunan,5903,5062,3329
2024/10/15,Hunan,3156,6380,2163
2024/10/16,Hunan,2981,4031,6331
2024/10/17,Hunan,4835,9319,7745
2024/10/18,Hunan,4032,9668,5701
2024/10/19,Hunan,7945,8603,4153
2024/10/20,Hunan,2421,5359,6521
2024/10/21,Hunan,6985,7188,2829
2024/10/22,Hunan,6918,9953,4144
2024/10/23,Hunan,3570,3905,3502
2024/10/24,Hunan,3121,8656,7198
2024/10/25,Hunan,4077,8466,5609
2024/10/26,Hunan,4728,5407,6993
2024/10/27,Hunan,3074,6616,1656
2024/10/28,Hunan,4427,8907,7608
2024/11/1,Hunan,6037,5421,2500
2024/11/2,Hunan,3024,2314,8331
2024/11/3,Hunan,1928,9210,4888
2024/11/4,Hunan,4551,5108,4883
2024/11/5,Hunan,7132,2093,3810
2024/11/6,Hunan,5292,3312,8479
2024/11/7,Hunan,5304,9790,6112
2024/11/8,Hunan,4672,7620,3633
2024/11/9,Hunan,3520,7960,5529
2024/11/10,Hunan,2023,2405,8184
2024/11/11,Hunan,4626,3390,7047
2024/11/12,Hunan,4245,4407,8397
2024/11/13,Hunan,5048,8935,6655
2024/11/14,Hunan,6556,6176,6058
2024/11/15,Hunan,5142,5855,2370
2024/11/16,Hunan,7074,5484,1672
2024/11/17,Hunan,6512,3975,5242
2024/11/18,Hunan,3111,4471,4320
2024/11/19,Hunan,7144,5683,6155
2024/11/20,Hunan,1315,9521,5471
2024/11/21,Hunan,5864,5981,5938
2024/11/22,Hunan,1472,8876,8655
2024/11/23,Hunan,7738,9615,2425
2024/11/24,Hunan,3362,3564,5952
2024/11/25,Hunan,7871,3290,5515
2024/11/26,Hunan,2778,6288,6243
2024/11/27,Hunan,3305,2870,3234
2024/11/28,Hunan,6652,3107,8258
2024/11/29,Hunan,1080,4162,3941
2024/11/30,Hunan,7300,9379,8890
2024/11/31,Hunan,4839,9800,3703
2024/12/1,Hunan,7114,3431,8419
2024/12/2,Hunan,3125,7308,3955
2024/12/3,Hunan,2589,7657,4409
2024/12/4,Hunan,6201,6795,3356
2024/12/5,Hunan,1681,4279,8027
2024/12/6,Hunan,2269,7465,7616
2024/12/7,Hunan,5268,6194,5719
2024/12/8,Hunan,5219,8143,4167
2024/12/9,Hunan,1918,7562,6520
2024/12/10,Hunan,3517,8783,1738
2024/12/11,Hunan,4010,5819,1644
2024/12/12,Hunan,6396,5121,8901
2024/12/13,Hunan,3350,6446,8249
2024/12/14,Hunan,6104,2018,5344
2024/12/15,Hunan,7636,7649,2481
2024/12/16,Hunan,1188,6373,7388
2024/12/17,Hunan,1977,9844,5831
2024/12/18,Hunan,1214,5046,3431
2024/12/19,Hunan,7709,5310,7345
2024/12/20,Hunan,2744,5727,5528
2024/12/21,Hunan,2060,6359,8814
2024/12/22,Hunan,4901,2536,5518
2024/12/23,Hunan,7057,3069,6454
2024/12/24,Hunan,7765,4515,2552
2024/12/25,Hunan,1429,9660,6162
2024/12/26,Hunan,3481,5005,2693
2024/12/27,Hunan,3963,6621,1558
2024/12/28,Hunan,5876,3021,4859
2024/12/29,Hunan,4728,5481,6491
2024/12/30,Hunan,2332,2547,7264
2025/1/1,Hunan,6600,2660,3423
2025/1/2,Hunan,3779,5286,4899
2025/1/3,Hunan,3600,2166,3509
2025/1/4,Hunan,1260,7033,7819
2025/1/5,Hunan,3841,2902,3337
2025/1/6,Hunan,6495,2418,4044
2025/1/7,Hunan,5945,6311,2700
2025/1/8,Hunan,1123,8112,7484
2025/1/9,Hunan,4582,6311,7753
2025/1/10,Hunan,7994,6758,5163
2025/1/11,Hunan,1921,7391,1501
2025/1/12,Hunan,6275,2771,2102
2025/1/13,Hunan,7400,2652,5044
2025/1/14,Hunan,6699,4352,5537
2025/1/15,Hunan,2436,5834,7555
2025/1/16,Hunan,2978,2687,7527
2025/1/17,Hunan,5184,8743,3383
2025/1/18,Hunan,1552,6475,5399
2025/1/19,Hunan,2971,7340,2888
2025/1/20,Hunan,7072,6003,8403
2025/1/21,Hunan,7498,5064,5508
2025/1/22,Hunan,5843,5095,8267
2025/1/23,Hunan,7307,2381,8613
2025/1/24,Hunan,2478,8221,4136
2025/1/25,Hunan,2455,5308,1605
2025/1/26,Hunan,3992,9874,7705
2025/1/27,Hunan,1110,9200,6103
2025/1/28,Hunan,6088,4750,5079
2025/1/29,Hunan,4045,3717,4785
2025/1/30,Hunan,3659,9936,1617
2025/1/31,Hunan,2066,7955,7891
2025/2/1,Hunan,3719,9837,2734
2025/2/2,Hunan,7060,4050,2272
2025/2/3,Hunan,1309,6351,6644
2025/2/4,Hunan,2637,9866,5846
2025/2/5,Hunan,1156,9535,5895
2025/2/6,Hunan,4908,3319,7141
2025/2/7,Hunan,5224,3378,4370
2025/2/8,Hunan,7810,7187,7333
2025/2/9,Hunan,5960,3730,2278
2025/2/10,Hunan,4031,4439,5675
2025/2/11,Hunan,4797,8272,7264
2025/2/12,Hunan,5781,2151,2704
2025/2/13,Hunan,2470,8300,7942
2025/2/14,Hunan,2979,3303,2388
2025/2/15,Hunan,5445,6181,3840
2025/2/16,Hunan,7242,3657,2141
2025/2/17,Hunan,7209,7728,6127
2025/2/18,Hunan,2839,7973,7708
2025/2/19,Hunan,2581,5105,6073
2025/2/20,Hunan,5737,5595,7324
2025/2/21,Hunan,7751,2023,8893
2025/2/22,Hunan,5246,7840,1592
2025/2/23,Hunan,2312,8599,7654
2025/2/24,Hunan,1623,9032,5812
2025/2/25,Hunan,7493,5225,3560
2025/2/26,Hunan,2469,7783,8889
2025/2/27,Hunan,4793,3365,5365
2025/2/28,Hunan,5953,9656,3502
2025/2/29,Hunan,5050,2953,2866
2024/9/1,Hubei,2715,3171,2780
2024/9/2,Hubei,2273,8227,4080
2024/9/3,Hubei,2852,5254,7972
2024/9/4,Hubei,5934,9814,8107
2024/9/5,Hubei,2824,6568,8215
2024/9/6,Hubei,4866,4152,2274
2024/9/7,Hubei,5695,6302,4132
2024/9/8,Hubei,3600,7655,1534
2024/9/9,Hubei,7581,5510,2825
2024/9/10,Hubei,6340,8046,3821
2024/9/11,Hubei,3630,2295,8915
2024/9/12,Hubei,1376,2443,6123
2024/9/13,Hubei,4921,8227,2338
2024/9/14,Hubei,7270,5734,5576
2024/9/15,Hubei,7855,3058,2161
2024/9/16,Hubei,7709,8755,3258
2024/9/17,Hubei,3798,7218,6528
2024/9/18,Hubei,2139,6981,5638
2024/9/19,Hubei,1739,2685,5918
2024/9/20,Hubei,6080,5467,5512
2024/9/21,Hubei,3079,4971,8429
2024/9/22,Hubei,2079,6920,6306
2024/9/23,Hubei,3068,8405,6807
2024/9/24,Hubei,6294,7002,5970
2024/9/25,Hubei,3392,7264,3545
2024/9/26,Hubei,3644,9468,4705
2024/9/27,Hubei,3471,7793,6931
2024/9/28,Hubei,5351,4524,1963
2024/9/29,Hubei,7509,9533,8977
2024/9/30,Hubei,6119,5949,5303
2024/9/31,Hubei,2860,7055,7942
2024/10/1,Hubei,1686,8575,2953
2024/10/2,Hubei,7573,7357,6167
2024/10/3,Hubei,3863,5585,5854
2024/10/4,Hubei,1743,4623,8718
2024/10/5,Hubei,2316,9219,2108
2024/10/6,Hubei,2899,5730,5431
2024/10/7,Hubei,4941,7604,7551
2024/10/8,Hubei,5723,6059,7421
2024/10/9,Hubei,1364,8241,7378
2024/10/10,Hubei,5288,5538,1719
2024/10/11,Hubei,2759,4077,2804
2024/10/12,Hubei,6074,8993,4034
2024/10/13,Hubei,2766,5247,7989
2024/10/14,Hubei,1076,2501,7834
2024/10/15,Hubei,2357,9543,6663
2024/10/16,Hubei,2401,3207,8224
2024/10/17,Hubei,1527,3298,6089
2024/10/18,Hubei,5016,8717,6256
2024/10/19,Hubei,6904,8638,8395
2024/10/20,Hubei,2170,6529,2931
2024/10/21,Hubei,6192,6401,6404
2024/10/22,Hubei,6798,6152,5604
2024/10/23,Hubei,2821,3946,4652
2024/10/24,Hubei,5991,9887,3062
2024/10/25,Hubei,5907,2610,4784
2024/10/26,Hubei,7835,6594,3998
2024/10/27,Hubei,6772,2166,6165
2024/10/28,Hubei,1802,2323,2840
2024/11/1,Hubei,2013,7137,6513
2024/11/2,Hubei,7108,8219,2195
2024/11/3,Hubei,5242,7334,8455
2024/11/4,Hubei,3086,2602,8665
2024/11/5,Hubei,5252,4273,8662
2024/11/6,Hubei,3561,6205,8093
2024/11/7,Hubei,4152,3809,8953
2024/11/8,Hubei,1926,6881,1688
2024/11/9,Hubei,4703,8761,8462
2024/11/10,Hubei,1221,6537,7639
2024/11/11,Hubei,1718,7510,7616
2024/11/12,Hubei,1005,7703,6726
2024/11/13,Hubei,6599,5874,2319
2024/11/14,Hubei,2738,5681,2525
2024/11/15,Hubei,4298,2321,1913
2024/11/16,Hubei,7027,6459,4908
2024/11/17,Hubei,1065,6377,8279
2024/11/18,Hubei,1023,6234,6798
2024/11/19,Hubei,3701,7901,6641
2024/11/20,Hubei,1558,9200,2709
2024/11/21,Hubei,5903,8786,3343
2024/11/22,Hubei,4570,9972,4632
2024/11/23,Hubei,3374,6249,7147
2024/11/24,Hubei,3122,4185,3159
2024/11/25,Hubei,4831,5631,4345
2024/11/26,Hubei,7389,2052,2188
2024/11/27,Hubei,6483,2140,7376
2024/11/28,Hubei,7431,3249,6078
2024/11/29,Hubei,7390,6281,8241
2024/11/30,Hubei,6762,8033,2422
2024/11/31,Hubei,3443,6397,4354
2024/12/1,Hubei,4976,8993,2122
2024/12/2,Hubei,7670,9437,7929
2024/12/3,Hubei,2965,9798,3069
2024/12/4,Hubei,2618,3536,1654
2024/12/5,Hubei,3988,7654,3860
2024/12/6,Hubei,2991,2357,2589
2024/12/7,Hubei,6064,3194,8292
2024/12/8,Hubei,4931,9684,7196
2024/12/9,Hubei,5431,5614,2895
2024/12/10,Hubei,5950,3742,4812
2024/12/11,Hubei,5932,4456,6310
2024/12/12,Hubei,1693,4170,3158
2024/12/13,Hubei,4937,9681,4337
2024/12/14,Hubei,6955,9274,6268
2024/12/15,Hubei,4340,3151,4077
2024/12/16,Hubei,2243,4367,3448
2024/12/17,Hubei,5442,2014,5018
2024/12/18,Hubei,3908,7016,7459
2024/12/19,Hubei,7105,3340,6234
2024/12/20,Hubei,7018,4549,4634
2024/12/21,Hubei,5017,7816,4752
2024/12/22,Hubei,1269,7372,4095
2024/12/23,Hubei,7300,8958,8184
2024/12/24,Hubei,1065,6786,3541
2024/12/25,Hubei,6669,8282,8431
2024/12/26,Hubei,5799,5683,2663
2024/12/27,Hubei,2122,4939,7286
2024/12/28,Hubei,3620,7598,2869
2024/12/29,Hubei,2139,2094,5225
2024/12/30,Hubei,1238,4552,3379
2025/1/1,Hubei,2200,9283,2864
2025/1/2,Hubei,6643,4514,4848
2025/1/3,Hubei,1539,2269,2351
2025/1/4,Hubei,6860,4511,2478
2025/1/5,Hubei,3358,3400,8151
2025/1/6,Hubei,6679,6837,3342
2025/1/7,Hubei,4496,8662,5412
2025/1/8,Hubei,6426,3113,5682
2025/1/9,Hubei,7608,8939,2441
2025/1/10,Hubei,4437,9551,2742
2025/1/11,Hubei,3702,3949,2971
2025/1/12,Hubei,4371,5534,2364
2025/1/13,Hubei,4005,7541,1570
2025/1/14,Hubei,4531,2948,6436
2025/1/15,Hubei,7479,9440,6360
2025/1/16,Hubei,3797,7939,4895
2025/1/17,Hubei,2112,6123,8656
2025/1/18,Hubei,7226,9144,7277
2025/1/19,Hubei,4721,4078,3221
2025/1/20,Hubei,3045,8684,1952
2025/1/21,Hubei,6621,9007,8491
2025/1/22,Hubei,6897,7337,7848
2025/1/23,Hubei,4511,9926,3443
2025/1/24,Hubei,2193,4177,3041
2025/1/25,Hubei,4451,3066,7260
2025/1/26,Hubei,2433,7121,7338
2025/1/27,Hubei,6245,8144,8604
2025/1/28,Hubei,1037,9411,4320
2025/1/29,Hubei,2436,6870,3393
2025/1/30,Hubei,5596,9439,5536
2025/1/31,Hubei,4511,9992,8717
2025/2/1,Hubei,6749,6143,1804
2025/2/2,Hubei,5032,9085,3518
2025/2/3,Hubei,1198,5775,7723
2025/2/4,Hubei,3619,2080,1509
2025/2/5,Hubei,6359,8916,2155
2025/2/6,Hubei,2837,4127,6534
2025/2/7,Hubei,3867,7828,2226
2025/2/8,Hubei,1551,3760,5052
2025/2/9,Hubei,1654,3340,1614
2025/2/10,Hubei,1091,2751,4638
2025/2/11,Hubei,4044,3222,5837
2025/2/12,Hubei,7946,5937,5306
2025/2/13,Hubei,1119,6672,8955
2025/2/14,Hubei,5971,5463,8680
2025/2/15,Hubei,5101,3496,2100
2025/2/16,Hubei,3861,5241,2614
2025/2/17,Hubei,5081,6244,4973
2025/2/18,Hubei,2708,2839,4907
2025/2/19,Hubei,5124,5326,5744
2025/2/20,Hubei,4867,7754,5514
2025/2/21,Hubei,4542,7155,6764
2025/2/22,Hubei,3630,6192,1945
2025/2/23,Hubei,3901,5903,8141
2025/2/24,Hubei,2625,5157,4903
2025/2/25,Hubei,5111,2114,2091
2025/2/26,Hubei,3431,9028,8749
2025/2/27,Hubei,2172,7302,5401
2025/2/28,Hubei,4804,6450,8712
2025/2/29,Hubei,3586,6206,1847
2024/9/1,Anhui,3771,7777,3204
2024/9/2,Anhui,6833,9705,4709
2024/9/3,Anhui,2510,9175,8812
2024/9/4,Anhui,3692,2239,5626
2024/9/5,Anhui,6835,5948,7299
2024/9/6,Anhui,5169,5058,1978
2024/9/7,Anhui,6910,4338,5530
2024/9/8,Anhui,7856,8617,3119
2024/9/9,Anhui,1015,7143,6944
2024/9/10,Anhui,1096,6445,1824
2024/9/11,Anhui,5332,3735,8100
2024/9/12,Anhui,4817,7860,5020
2024/9/13,Anhui,1371,9986,6771
2024/9/14,Anhui,6991,4008,8735
2024/9/15,Anhui,2868,2989,5009
2024/9/16,Anhui,1300,6663,1843
2024/9/17,Anhui,7136,3375,7208
2024/9/18,Anhui,6039,4593,6379
2024/9/19,Anhui,4818,2876,2535
2024/9/20,Anhui,4323,2221,6063
2024/9/21,Anhui,5144,9582,3644
2024/9/22,Anhui,1384,2501,1525
2024/9/23,Anhui,3432,2576,2484
2024/9/24,Anhui,7100,9797,2883
2024/9/25,Anhui,6474,4906,1701
2024/9/26,Anhui,6769,3749,2435
2024/9/27,Anhui,3941,2712,3767
2024/9/28,Anhui,7230,8068,6646
2024/9/29,Anhui,1360,3220,8494
2024/9/30,Anhui,1724,7125,2903
2024/9/31,Anhui,6916,2308,7628
2024/10/1,Anhui,3564,6998,7457
2024/10/2,Anhui,7797,4462,4685
2024/10/3,Anhui,6315,9117,5355
2024/10/4,Anhui,2218,6614,3415
2024/10/5,Anhui,2407,8160,8680
2024/10/6,Anhui,6245,4896,2631
2024/10/7,Anhui,1374,4659,3581
2024/10/8,Anhui,7629,2996,3984
2024/10/9,Anhui,1547,5113,3525
2024/10/10,Anhui,3597,7609,8701
2024/10/11,Anhui,6095,7811,7317
2024/10/12,Anhui,2462,9421,4405
2024/10/13,Anhui,7138,9255,3569
2024/10/14,Anhui,4412,8178,2931
2024/10/15,Anhui,4337,7813,3193
2024/10/16,Anhui,5497,9889,8749
2024/10/17,Anhui,6577,8890,1887
2024/10/18,Anhui,7889,6366,4643
2024/10/19,Anhui,2120,6974,2978
2024/10/20,Anhui,2813,9238,8224
2024/10/21,Anhui,4552,7431,4239
2024/10/22,Anhui,6783,2809,2060
2024/10/23,Anhui,1129,7883,3260
2024/10/24,Anhui,4422,3221,3210
2024/10/25,Anhui,1972,3366,5258
2024/10/26,Anhui,4750,4510,2504
2024/10/27,Anhui,2992,8558,6735
2024/10/28,Anhui,5202,5555,8407
2024/11/1,Anhui,6530,3364,8584
2024/11/2,Anhui,2215,6277,2979
2024/11/3,Anhui,6232,3326,1852
2024/11/4,Anhui,5250,5411,3642
2024/11/5,Anhui,1743,8269,8883
2024/11/6,Anhui,2350,5314,6519
2024/11/7,Anhui,6987,8882,6523
2024/11/8,Anhui,5538,4446,3430
2024/11/9,Anhui,5039,9937,5412
2024/11/10,Anhui,4661,5562,5297
2024/11/11,Anhui,5170,6707,6046
2024/11/12,Anhui,2749,2920,2043
2024/11/13,Anhui,3122,6867,6844
2024/11/14,Anhui,7431,7451,2314
2024/11/15,Anhui,5385,8967,4283
2024/11/16,Anhui,2216,4796,5168
2024/11/17,Anhui,7065,4842,3149
2024/11/18,Anhui,3375,3152,5668
2024/11/19,Anhui,2411,2489,6780
2024/11/20,Anhui,1350,3638,3580
2024/11/21,Anhui,6875,2903,5684
2024/11/22,Anhui,6480,3300,6442
2024/11/23,Anhui,4698,7117,3396
2024/11/24,Anhui,4035,6929,6493
2024/11/25,Anhui,1301,7901,7486
2024/11/26,Anhui,2388,2360,2810
2024/11/27,Anhui,5563,5642,8286
2024/11/28,Anhui,4275,4355,1900
2024/11/29,Anhui,7807,2075,2024
2024/11/30,Anhui,2614,2374,7080
2024/11/31,Anhui,2963,8288,3119
2024/12/1,Anhui,2610,2121,3223
2024/12/2,Anhui,4151,2479,7350
2024/12/3,Anhui,3437,3931,8729
2024/12/4,Anhui,3792,4231,3127
2024/12/5,Anhui,1701,2584,7547
2024/12/6,Anhui,3085,6522,4471
2024/12/7,Anhui,3018,4970,5806
2024/12/8,Anhui,6604,7195,4400
2024/12/9,Anhui,2628,5349,8640
2024/12/10,Anhui,3876,8873,2620
2024/12/11,Anhui,7749,5089,4965
2024/12/12,Anhui,2544,8856,3817
2024/12/13,Anhui,1923,6966,3044
2024/12/14,Anhui,2277,4139,6746
2024/12/15,Anhui,4394,2649,4284
2024/12/16,Anhui,5883,4161,4316
2024/12/17,Anhui,2415,3488,7466
2024/12/18,Anhui,6962,3564,1926
2024/12/19,Anhui,1772,9712,8330
2024/12/20,Anhui,5172,3213,5199
2024/12/21,Anhui,6983,2394,1868
2024/12/22,Anhui,1052,2692,2453
2024/12/23,Anhui,5979,3052,4339
2024/12/24,Anhui,4703,8354,5382
2024/12/25,Anhui,7249,3782,3828
2024/12/26,Anhui,7526,7974,7867
2024/12/27,Anhui,5286,4019,4303
2024/12/28,Anhui,7310,6659,2660
2024/12/29,Anhui,4022,3935,5557
2024/12/30,Anhui,6589,5328,6167
2025/1/1,Anhui,7886,8128,7227
2025/1/2,Anhui,4000,4092,4642
2025/1/3,Anhui,1132,7207,7401
2025/1/4,Anhui,6174,3107,5154
2025/1/5,Anhui,6651,6374,8374
2025/1/6,Anhui,6395,2228,5144
2025/1/7,Anhui,7480,8200,8754
2025/1/8,Anhui,2559,2133,2182
2025/1/9,Anhui,3047,7618,3874
2025/1/10,Anhui,4050,6246,8252
2025/1/11,Anhui,5858,9652,2198
2025/1/12,Anhui,5021,7760,8336
2025/1/13,Anhui,3194,6196,7743
2025/1/14,Anhui,2198,5062,5135
2025/1/15,Anhui,1924,2960,3827
2025/1/16,Anhui,4034,6894,3675
2025/1/17,Anhui,1135,6188,3520
2025/1/18,Anhui,1967,8447,3361
2025/1/19,Anhui,7617,2377,6211
2025/1/20,Anhui,6320,3229,3270
2025/1/21,Anhui,4723,6639,6279
2025/1/22,Anhui,1759,7540,5734
2025/1/23,Anhui,5813,7645,4546
2025/1/24,Anhui,6154,7432,7505
2025/1/25,Anhui,6350,8732,3036
2025/1/26,Anhui,2220,8208,6249
2025/1/27,Anhui,5189,7318,5545
2025/1/28,Anhui,2022,4238,3064
2025/1/29,Anhui,2744,5144,6015
2025/1/30,Anhui,7684,2685,5006
2025/1/31,Anhui,4160,5169,4338
2025/2/1,Anhui,7223,4724,5656
2025/2/2,Anhui,7523,8747,3292
2025/2/3,Anhui,2396,2508,3503
2025/2/4,Anhui,5440,2861,8999
2025/2/5,Anhui,5194,4868,3324
2025/2/6,Anhui,3208,7657,2132
2025/2/7,Anhui,6225,4530,5616
2025/2/8,Anhui,4276,6520,8869
2025/2/9,Anhui,3707,2232,5482
2025/2/10,Anhui,7197,3821,3422
2025/2/11,Anhui,2315,9883,8592
2025/2/12,Anhui,4541,8444,5973
2025/2/13,Anhui,5475,3535,8983
2025/2/14,Anhui,4443,7599,7882
2025/2/15,Anhui,6764,5023,3522
2025/2/16,Anhui,6081,3108,3714
2025/2/17,Anhui,1735,9287,3777
2025/2/18,Anhui,6727,9221,2292
2025/2/19,Anhui,2784,3024,4207
2025/2/20,Anhui,4058,3505,6106
2025/2/21,Anhui,4519,3914,6793
2025/2/22,Anhui,6164,7307,4711
2025/2/23,Anhui,1426,5736,8051
2025/2/24,Anhui,1415,6464,4573
2025/2/25,Anhui,7798,9147,7528
2025/2/26,Anhui,4590,2425,2502
2025/2/27,Anhui,3115,6876,8084
2025/2/28,Anhui,4898,9538,6924
2025/2/29,Anhui,2460,2786,5905
2024/9/1,Guangxi,7326,3722,5459
2024/9/2,Guangxi,1953,6338,5209
2024/9/3,Guangxi,5431,8733,4766
2024/9/4,Guangxi,3822,9907,6085
2024/9/5,Guangxi,6730,4147,6795
2024/9/6,Guangxi,5610,5884,4802
2024/9/7,Guangxi,1043,3446,8307
2024/9/8,Guangxi,1900,3517,1844
2024/9/9,Guangxi,3754,4815,3756
2024/9/10,Guangxi,1485,6666,6258
2024/9/11,Guangxi,7564,9313,3495
2024/9/12,Guangxi,5890,4749,6107
2024/9/13,Guangxi,3055,4802,3771
2024/9/14,Guangxi,7059,9361,4478
2024/9/15,Guangxi,6302,4596,2436
2024/9/16,Guangxi,6261,9498,4765
2024/9/17,Guangxi,4078,7259,5005
2024/9/18,Guangxi,3682,4435,7874
2024/9/19,Guangxi,4081,5112,4360
2024/9/20,Guangxi,5279,5981,5921
2024/9/21,Guangxi,5782,4094,5601
2024/9/22,Guangxi,4923,6578,1695
2024/9/23,Guangxi,2301,4744,5454
2024/9/24,Guangxi,5198,7121,6581
2024/9/25,Guangxi,5395,8802,3061
2024/9/26,Guangxi,6454,8860,8862
2024/9/27,Guangxi,7330,5724,4102
2024/9/28,Guangxi,4729,2462,6086
2024/9/29,Guangxi,3836,3209,3727
2024/9/30,Guangxi,1704,4521,4608
2024/9/31,Guangxi,6960,7579,3904
2024/10/1,Guangxi,1221,6279,8804
2024/10/2,Guangxi,1026,5469,2053
2024/10/3,Guangxi,1877,7619,4887
2024/10/4,Guangxi,5014,8381,6207
2024/10/5,Guangxi,5897,4104,3976
2024/10/6,Guangxi,2598,3765,2071
2024/10/7,Guangxi,3053,5064,8147
2024/10/8,Guangxi,4115,8463,2537
2024/10/9,Guangxi,3566,4983,7838
2024/10/10,Guangxi,6882,5943,2975
2024/10/11,Guangxi,6334,7430,7851
2024/10/12,Guangxi,6475,8629,4542
2024/10/13,Guangxi,2517,7759,6949
2024/10/14,Guangxi,5041,9391,2909
2024/10/15,Guangxi,4223,3593,6273
2024/10/16,Guangxi,1698,7229,2543
2024/10/17,Guangxi,1504,5835,2966
2024/10/18,Guangxi,5772,7462,4405
2024/10/19,Guangxi,5569,3050,3317
2024/10/20,Guangxi,3135,8066,3195
2024/10/21,Guangxi,2243,7000,7570
2024/10/22,Guangxi,2433,9560,6696
2024/10/23,Guangxi,4262,9930,2090
2024/10/24,Guangxi,4645,5698,6234
2024/10/25,Guangxi,1697,6706,8777
